Abdirahman Frid     19 
Ebba Skog           1  
Johanna Andersson   15 
Elisabeth Ekström   11 
Sonja Gustafsson-Ber9  
Axel Persson        0  
Lars Wikström Malmqv3  
Birgitta Carlsson   0  
Arne Lindqvist      18
Stefan Olausson     19 
Stefan Olsson-Ekströ14 
Stina Hall          9  
Lovisa Jakobsson    9  
Elisabeth Larsson   4  
Jenny Lindskog      3  
Lina Andersson      18 
Roger Henriksson    20 
Gun Carlsson-Larsson4  
Alice Bergvall      19
Stefan Olsson       16 
Siri Burman         19 
Ali Stenberg        8  
Eric Hjelm          8  
Alice Sjögren Peders15 
Hanna Petersson     0  
Ahmed Olsson        12 
Agneta Nilsson      15 
Isabell Nilsson     5  
Lars Rosén          9
Stefan Petersson    6  
André Petersen      16 
Maria Eriksson      19 
Mikael Brodin-Hallbe17 
Petra Johansson     4  
Maria Larsson       2  
Christine Omar      16 
Jan Johansson       3  
Fatima Norlin-Nilsso9  
Birgitta Steen      0
Stefan Sjöstedt     17 
Michael Åkesson     0  
Inga Blomberg       6  
Ingrid Johansson    14 
Emma Hjelm          12 
Martin Wall         0  
Sandra Nielsen      6  
Anna Hagström       17 
Krister Nylander Lun4  
Eleonor Olsson      18
Stefan Svensson     5  
Victoria Jonsson    5  
Bertil Hanna-Björklu10 
Sanna Lindh         18 
Ellinor Johansson   12 
Jonas Häggström     16 
Mikael Lundberg     9  
Maud Winberg        19 
Eva Strandberg      13 
Gunnar Kristiansson 14
Stellan Engström Lar15 
Elin Sjölin         11 
Maria Dahlén        2  
Fanny Pettersson Boh14 
Alice Johansson     1  
Kjell Johansson-Anto0  
Sven Henriksson     12 
Dan Samuelsson-Lind 17 
Oscar Larsson       6  
Jesper Franzén      15
Sten Lundberg-Persso9  
Mehmet Pettersson   1  
Sten Olofsson       17 
Juni Öhman          17 
Johan Eriksson-Tures6  
Ida Fransson        1  
Lars Osman Gustavsso5  
Gunhild Andersson   7  
Michael Svensson    17 
Dennis Strandberg   13
Stig Berglund       11 
Mattias Nilsson     18 
Mohammed Berntsson  5  
Louise Lindberg     10 
Johan Karlsson      5  
Christina Sandberg  6  
Rikard Sandberg     3  
Martin Larsson      6  
Gustav Lundgren     10 
Tora Fransson       13
Stig Hjort          1  
Marie Sjödin        9  
Jonny Dahlberg      18 
Herbert Isaksson    4  
Sture Persson       2  
Veronica Hedman     16 
James Karlsson-Broli13 
Stefan Olofsson     2  
Andreas Jonsson     20 
Mohammad Jarl       7
Stig Johansson      6  
Anders Lundström-Tör15 
Carmen Andersson    12 
Inga Ahmed          2  
Christina Nilsson   7  
Irene Lindmark      3  
Anette Nilsson      7  
Lennart Ekberg      20 
Cecilia Hultgren    16 
Mathilda Westerberg 18
Stig Persson Sjöberg11 
Ulf Holmberg Blixt  17 
Åke Mohammad        6  
Kristina Linde      8  
Birgitta Hellberg   13 
Per Olofsson        6  
Love Andersson      3  
Anita Persson       19 
Johan Johansson     15 
Gunnar Håkansson    9
Stig Wahlberg Josefs17 
Hassan Li           13 
Ludvig Ström        4  
Gunnar Sundqvist    16 
Ragnar Skoglund     17 
Liam Wallin Lundmark15 
Eva Linder          5  
Anders Östling      19 
Anton Hussein       14 
Birgitta Nord       2
Stina Bergqvist     13 
Erik Petersson-Nilss8  
Peter Gustafsson    2  
Elisabet Nygren-Nord1  
Ragnar Johansson Lin2  
Irma Burman         1  
Emilia Törnqvist Dah14 
Ulrika Törnqvist Jaf13 
Jens Lindholm       8  
Alexis Engberg      8
Stina Franzén       5  
Alma Persson-Erlands13 
Maria Wallin        11 
Emma Granström      11 
Torbjörn Andersson J6  
Adrian Andersson    1  
Fredrik Sjöberg     17 
Robert Engvall      1  
Katrin Johansson    6  
Thi Rosengren       19
Stina Larsson       4  
Viola Persson       16 
Joakim Skog         9  
Ingrid Rehn-Petterss4  
Maria Lind          5  
Adam Lindvall       12 
Elsa Lundblad       9  
Erik Persson        10 
William Sjöberg     5  
Hugo Gustafsson     20
Stina Lindholm      7  
Alexandra Abrahamsso18 
Adam Hansen         12 
Adam Andersson      10 
Inga Fredriksson    4  
Lars Rosén          10 
Mikael Stenström    7  
Kenth Melander      1  
Olle Johansson      12 
Frida Andersson     14
Sune Forsberg       5  
Alexander Löf       4  
Jennie Johansson    12 
Carina Eriksson     5  
Elin Jörgensen Eriks7  
Inez Johansson Bergg20 
Karin Mattsson      5  
Saga Haglund        11 
Anna Magnusson-Gusta9  
Margareta Bengtsson 5
Susan Andrén        4  
Per Andersson       10 
Klara Pihl-Falk     3  
Birgitta Jansson-Eri19 
Lars Göransson      8  
Stefan Ahmadi       19 
Maria Lindskog Svens20 
Erik Mustafa-Nyman  10 
Alexander Sandström 10 
Erik Lundgren       20
Susanna Bergqvist   19 
Karl Vilhelmsson    16 
Charlotta Sandberg  15 
Peter Pettersson    14 
Fredrik Petersson   3  
Kenny Jonsson       12 
Ing-Britt Eliasson  7  
Jacob Magnusson     9  
Gunilla Karlsson    17 
Hillevi Bäckman     20
Susanna Karlsson    2  
Margareta Olsson Wil11 
Victor Lundquist    20 
Ing-Marie Malmberg  9  
Åke Jonsson         6  
Sofia Li            2  
Annika Gunnarsson   12 
Åke Nielsen         15 
Amanda Johansson    19 
Agneta Sandström    15
Susanne Ali         11 
Markus Thulin       4  
Nils Carlsson       5  
Vera Nilsson        17 
Karl Andersson      6  
Jenny Almgren       17 
Carolina Fors       16 
Ruth Törnqvist      3  
Maria Bergman Svante20 
Pierre Andersson-Ber6
Susanne Andersson   0  
William Pettersson  2  
Pierre Englund      18 
Johanna Andersson Li18 
Linus Edlund        13 
Linnéa Nylander-Berg20 
Gerhard Eriksson    11 
Lena Nygren Svensson1  
Sven Blomgren-Svenss6  
Judith Johansson    11
Susanne Bergström   20 
Hasan Grahn         18 
Simon Pettersson    20 
Elisabeth Lindberg  11 
Tilda Jonsson       20 
Isabella Haglund    5  
Åke Jonsson Oskarsso8  
Johan Olofsson      5  
Mikael Olsson       5  
Karl Dahlgren       17
Susanne Eklund      0  
Gun Eriksson        13 
Marie Johansson     1  
Kenth Sjögren       18 
Sven Forsberg       0  
Christian Persson Er12 
Johanna Lindell     5  
Julia Gunnarsson    9  
Desirée Jansson     19 
Dennis Höglund      20
Susanne Khalil      17 
David Lindh         13 
Åsa Strandberg      20 
Anna Andersson      1  
Gunnar Eriksson     3  
Kjell Strandberg    0  
Eva Sundell         14 
Yusuf Olsson        4  
Catharina Rosén     8  
Erik Jansson-Ericson2
Susanne Nilsson     3  
Felix Danielsson    0  
Maria Nilsson-Palmgr20 
Gunnar Lindberg-Pett11 
Olof Lindén         13 
Christian Axelsson  7  
Kristina Håkansson  19 
Patrik Pettersson   19 
Ingegerd Borg-Hagber2  
Tomas Selin         4
Susanne Nyström     20 
Alfred Kristiansson 6  
Fredrik Holmström   9  
Bengt Berggren      10 
Lena Nilsson        8  
Tommy Andersson     16 
Ronny Andersson     2  
Emma Larsson Nord   10 
Marianne Åström-Hagb0  
Jonas Sjöberg Ekholm10
Susanne Singh-Nilsso9  
Siv Johansson       10 
Gustav Hedlund      18 
Eva Almqvist        11 
Benjamin Turesson   3  
Magnus Bergqvist    11 
Gerda Hedman        18 
Johannes Månsson    6  
Elisabet Eriksson   3  
Kristina Jakobsson  20
Susanne Wiberg      13 
Freja Olsson        7  
Johannes Strandberg 5  
Kerstin Ali         20 
Gunilla Björk-Engdah6  
Gun Strandberg      12 
Margaretha Östlund  11 
Angelica Pettersson 6  
Lars Nyberg         2  
Birgitta Englund    1
Svea Bengtsson      17 
Mattias Nilsson     14 
Stig Olsson         6  
Therese Bergdahl    2  
Lars Lindgren       15 
Ingemar Johansson   9  
Elliot Svensson     0  
Gustav Johansson    9  
Carl Mustafa        6  
Maja Magnusson      2
Svea Sundqvist      6  
Britt Persson       17 
Stefan Persson      6  
Åke Johnsson        11 
Margareta Andersson 6  
Amalia Johansson    8  
Maria Danielsson-Ahm13 
Mikael Jarl         19 
Axel Nilsson Nilsson8  
Josefin Moberg      5
Svea Westerlund     2  
Linnéa Lindvall-Jans9  
Victor Lundgren     5  
Anna Wallén-Fredriks20 
Louis Olofsson      5  
Kristina Arvidsson  3  
Helén Persson       17 
Vivianne Eriksson   10 
Arne Larsson        0  
Leonard Simonsson   20
Sven Brink-Johansson4  
Muhammad Gullberg   2  
Olov Englund        19 
Astrid Aronsson     5  
Maria Öberg         1  
Lena Wikström Borg  4  
Birgitta Karlsson   0  
Ingemar Svensson    17 
Pär Andersson       13 
Åke Strömberg       14
Sven Fransson Anders17 
Kerstin Lindblom    0  
Yvonne Jonsson      14 
Elisabeth Pettersson6  
Jan Ekdahl          10 
Ove Gustafsson      9  
Robert Nord         14 
Carl Holmgren       14 
Barbro Gustavsson   2  
Henrietta Eriksson  7
Sven Hansson        2  
Johan Svahn         20 
Ann Ivarsson        16 
Viola Jansson-Söderg8  
Elisabeth Axelsson  13 
Inger Englund       19 
Charles Sundström   13 
Henrik Lundgren     17 
Stefan Andersson-Bro13 
Herbert Svensson    2
Sven Hägg           12 
Ida Eriksson        2  
Berit Andrén        3  
Göran Haraldsson    1  
Hassan Hallberg-Lund15 
Frida Jönsson       19 
Alexander Persson   11 
Peter Andersson     3  
Simon Bergström     6  
Julia Nilsson       17
Sven Larsson        20 
Johanna Karlsson    20 
Karin Håkansson     10 
Eric Eriksson       18 
Östen Forsell       15 
Gunnar Davidsson    3  
Charlotte Johannesso1  
Elisabeth Jakobsson 4  
Lukas Vikström      9  
James Blomqvist     6
Sven Nord           1  
Agneta Olausson     18 
Anna Bäck           1  
Mikael Torstensson-N13 
Erik Olsson         3  
Lars Jörgensen-Jonss5  
Hans Söderberg      6  
Carl Persson Johnson12 
Robin Sjögren-Persso12 
Tuva Johansson      12
Sven Olsson         5  
Carina Larsson      16 
Eric Andersson Lundq10 
Eva Wallin          18 
Christina Gunnarsson0  
Elias Persson       6  
Arne Franzén        13 
Ulla Johansson      5  
Mikael Hedlund      1  
Margareta Ström Gust15
Sven Olsson         5  
Lilly Nilsson       17 
Karl Jensen-Karlsson3  
Sigrid Hellman      7  
Anna Ahlin          18 
Mathias Bergman-Joha6  
Erik Olsson         17 
Hans Ericsson Olsson19 
Maria Broberg       12 
Agneta Karlsson     15
Sven Sundin         7  
Tristan Eriksson    8  
Johannes Lindgren   17 
Kian Gustafsson     8  
Birgitta Nilsson    14 
Peter Larsson Karlss13 
Johanna Karlsson    17 
Lennart Lindqvist   10 
Nicklas Axelsson    20 
Lars Lindmark       15
Sven-Olof Andersson 9  
Elisabeth Andersson 10 
Edvin Andersson Magn20 
Linnéa Lindblad     10 
Oskar Andersson     20 
Gunilla Nordlund    13 
Arne Larsson-Hultgre3  
Maria Lundqvist     19 
Gunnar Björk Lundstr13 
Ingegärd Lundberg   13
Sylvia Andersson    9  
Martin Holm-Kristian3  
Erik Eriksson       0  
Christina Eriksson  20 
Ingrid Larsson      2  
Jonas Johansson     3  
Viola Andersson     20 
Elisabet Karlsson   10 
Ida Molin Nilsson   18 
Annelie Eriksson    5
Sylvia Lindqvist    6  
Lykke Hagberg       8  
Julius Sjöström     8  
Hans Lundell        12 
Anna Sandström      6  
Margareta Norman    18 
Mila Berggren       9  
Bo Eriksson         5  
Åke Ekstrand        15 
Anna Strömberg      14
Sören Berggren      18 
Ove Persson         13 
Niclas Höglund      10 
Eva Wikström        12 
Alexander Hedman    0  
Margareta Svantesson5  
Helena Samuelsson   19 
Jan Mohamed         19 
Linnéa Wikström     18 
Mariam Nilsson      19
Sören Karlsson-Olsso17 
Eira Nyberg-Olofsson12 
Susanne Larsson-Måns13 
Angelina Andersson  11 
Uno Lind            18 
Dennis Sjöberg      15 
Gunilla Gustafsson  19 
Camilla Niklasson   9  
Anna Johansson Lindq2  
Anders Johansson    10
Sören Nordqvist     7  
Sigvard Lundberg    11 
Valentin Berg       14 
Ellen Said Johansson13 
Emil Gustafsson     0  
Carl Johansson Sundi2  
Birgitta Andersson-S10 
David Nilsson       10 
Elin Johansson      17 
Astrid Eriksson     17
Tage Johansson      8  
Agneta Klasson      15 
Daniel Danielsson-Lu12 
Daniel Storm Larsson18 
Tommy Haglund-Gustaf5  
Roger Johansson Norb4  
Vanessa Jonsson     12 
Anna Sandgren-Svenss13 
Pia Mattsson        19 
John Karlsson       4
Tage Söderlund      0  
Henrietta Karlsson  9  
Sofia Petersson     13 
Melker Andersen     11 
Algot Olsson        4  
Lars Andersson Öhman1  
Anna Johansson      17 
Johanna Haglund     17 
Johannes Kjellberg  11 
Birgitta Johansson-N3
Teodor Hjalmarsson  12 
Lillemor Olsson     2  
Lina Nilsson        10 
Ingalill Hallberg   4  
Anna Nordström      17 
Elvira Johansson    5  
Adrian Johansson    16 
Philip Lindgren Olss5  
Peter Davidsson     5  
Linn Johansson      3
Teresa Hansson Melin13 
Britt-Marie Svensson20 
Vincent Eriksson    17 
Daniel Westin       1  
Sven Nilsson        12 
Johan Hansen-Anderss1  
Kerstin Krantz-Nilss10 
Martin Henriksson   19 
Leonard Bäck        14 
Stefan Ekman Sundstr0
Teresa Kristoffersso0  
Jonas Sundqvist     18 
Sofia Lundqvist     1  
Ali Söderberg       16 
Lars-Erik Palm      4  
Nina Gustavsson     15 
Lise-Lotte Kjellberg20 
Per Larsson         4  
Sara Larsson-Farah  0  
Karl Viberg Johansso3
Terese Johansson    9  
Leif Johansson      16 
Markus Eliasson     9  
Johan Nilsson       10 
Alexander Persson   6  
Jesper Nilsson      17 
Ulla Pettersson     15 
Arne Eriksson       5  
Harald Nyström      8  
Karl Burman         17
Teresia Johansson-Ja8  
Jimmy Lindqvist     6  
Inez Olsson-Nilsson 7  
Emilia Andersson    17 
Annelie Alexandersso17 
Birgit Bergstrand   12 
Signe Johansson     14 
Per Nilsson         0  
Charlotte Karlsson  8  
Elisabet Larsson    10
Thea Hussein-Liu    16 
Nellie Pettersson   2  
Jeanette Norberg    1  
Leo Ohlsson Haglund 4  
Helen Gabrielsson   2  
Tapio Björk         13 
Bo Eriksson         11 
Alexandra Håkansson 4  
Viktoria Svensson   18 
Frida Olsson-Wahlgre17
Thea Nilsson        15 
Louise Elofsson-Moha13 
Marcus Viklund      4  
Kristina Gustavsson 15 
Marcus Schmidt      11 
Olof Backman        16 
Charlotta Håkansson 6  
Kristine Ågren      17 
Sofia Åberg         0  
Per Lind            0
Therese Danielsson  13 
Axel Saleh          12 
Selma Simonsson     20 
Oscar Hedberg       2  
Anette Lindahl      10 
Karl Lantz-Ek       1  
Fredrik Karlsson    14 
Mohamed Lundgren    14 
Gunnar Olsson       0  
Terese Magnusson    13
Therese Eriksson    9  
Ahmad Forsberg      1  
Mikael Gustafsson   6  
Gunilla Hedlund     1  
Charlie Nilsson     16 
Tristan Persson     3  
Therese Berglund    11 
Mikaela Issa        2  
Carl Larsson        12 
Märtha Börjesson    7
Therese Karlsson    18 
Maria Palm          4  
Louise Arvidsson    15 
Mona Alfredsson     1  
Irene Bergström     14 
Fredrika Lindskog   15 
Sofia Östberg       15 
Erik Sandell        10 
Bo Johansson        16 
Carl Andersson      16
Therese Lind Andrén 1  
Rolf Wallgren       5  
Marie Johansson Lund13 
Alf Adolfsson       18 
Maria Hansson       17 
Markus Jansson      12 
Leif Saleh          1  
Alexander Sjöström  19 
Ulf Andersson       6  
Annika Nilsson      13
Therese Nilsson     19 
Hilda Sundberg      1  
Hannah Sjöberg      9  
Kurt Hedlund        13 
Lo Nyström          5  
Karin Persson-Hassan15 
Alexandra Johnsson  8  
Sigge Ekström       11 
Ingemar Pettersson  13 
Stig Johansson      5
Therese Nordström   2  
Margareta Westman Mo7  
Johanna Karlsson-Mus19 
Jan Lundström       1  
Kristine Levin      14 
Carl Gustafsson     0  
Olle Hedlund        20 
Tilda Isaksson      6  
Eva Johansson       10 
Johanna Nilsson Jans4
Therese Ohlsson     13 
Vera Andersson      11 
Jonathan Svensson Sv5  
Maria Persson       15 
Frida Eriksson      8  
Aina Mohammed       19 
Bertil Bengtsson    15 
Torbjörn Johnsson   3  
Maria Olsson Petters5  
Sofia Larsson       2
Therese Sjögren     2  
Helene Samuelsson Lu20 
Eva Karlsson        20 
Birgitta Danielsson 13 
Matilda Storm       0  
Ulla Wallin Eriksson5  
Edvard Bylund       13 
Andrea Johansson    17 
Leo Bäckström       17 
Oscar Westerberg    13
Therese Söderström  7  
Sara Ohlsson        8  
Diana Eriksson      1  
Peter Jakobsson     17 
Torbjörn Strömberg  15 
Henry Sundberg      17 
Leif Olsson         7  
Jakob Svensson      2  
Ingmar Nilsson      5  
Mari Hansson        6
Theresia Olofsson Pe20 
Åke Hansson         14 
Kent Berg-Gustafsson17 
Mia Nilsson         13 
Viola Svensson      20 
Carl Lundqvist-Norli1  
Laura Ståhl         7  
Sofia Edin-Andrén   15 
Roger Lindström     18 
Albin Levin         0
Thomas Björklund    8  
Liv Larsson         20 
Andreas Karlsson    7  
Elisabet Danielsson 15 
Maria Sjögren Anders4  
Elsa Lindström      4  
Helena Israelsson   4  
Arvid Linde         18 
Harry Sundell       5  
Erik Hellman        11
Thomas Falk         4  
Åke Forsman         18 
Victor Larsson      19 
Anders Bäckman Jonss4  
Alex Björk          1  
Karl Hellman        12 
Helena Andersson-Isa5  
Marcus Sjögren      16 
Niklas Ahmadi       8  
Nathalie Nyman      4
Thomas Franzén      7  
Gunnar Jönsson Ståhl19 
Kristina Kjellberg  14 
Mariann Hedman      11 
Edvard Andersson    15 
Therese Svensson    7  
Paulina Abdi        20 
Roland Johansson    11 
Magnus Larsson Fribe7  
Ewa Johansson       0
Thomas Henriksson Jo19 
Lars Karlsson       13 
Marita Andersson Ahm17 
Ingrid Lundin       14 
Anders Sundqvist    3  
Margit Hansson      17 
Håkan Björklund     11 
Mattias Persson     6  
Anders Johansson-Eri5  
Ronja Karlsson      3
Thomas Jonsson      16 
Ingela Engström     1  
Carina Pettersson Sv14 
Alf Svensson        19 
Anneli Johansson-Söd3  
Jonny Brodin        12 
Karl Söderström     20 
Anna Englund        11 
Elisabet Johannesson17 
Aaron Dahlin        12
Thomas Lindgren     16 
Marianne Blomqvist  13 
Bengt Kristensson-Jo12 
Ruth Lindén-Forsman 3  
Eva Liu             7  
Axel Jonsson-Malm   4  
Elisabet Karlsson   4  
Jessica Bodin       8  
Jörgen Jonsson      13 
My Lundberg         6
Thomas Pettersson   4  
Markus Jakobsson    9  
Therése Karlsson Ols10 
Kenneth Johansson   3  
Ingela Lövgren      14 
Ingegerd Samuelsson 1  
Elsie Södergren     15 
Ingrid Edlund       20 
Ellinor Lindahl     9  
Cecilia Johansson   4
Thomas Sundström    6  
Mehmet Bergström    15 
Erik Jeppsson-Nilsso7  
Johan Andrén Hansson0  
Erik Hedberg        10 
Andreas Winberg Seli10 
Marianne Högberg    12 
Mattias Wilhelmsson 14 
Sylvia Ahmed        14 
Oliver Mohamed      14
Tim Björklund Lind  4  
Eva Berg            6  
Karin Falk          4  
Lars Axelsson       6  
Cassandra Johansson 2  
Leonard Rosén-Larsso18 
Monica Petersson-Eri9  
Margareta Holm      11 
Isabella Jacobsson  16 
Helena Elofsson     7
Tim Johansson-Jönsso17 
Maj Lundgren        0  
Iris Forsberg       5  
Margareta Svensson  20 
Fabian Persson      10 
Margareta Jonsson   3  
Christoffer Björk   6  
Annelie Hultgren    17 
Jesper Andersen     18 
Elin Nilsson        20
Tobias Bergvall     9  
Thea Olsson         5  
Håkan Lindholm      1  
Albert Olsson       11 
Margareta Lindholm P11 
John Björk          12 
Hanna Nilsson Forsbe16 
Robert Bertilsson-Ek12 
Robert Lindgren     13 
Johannes Jonsson    13
Tobias Lindqvist    18 
Kent Bergqvist-Karls11 
Emanuel Viklund     7  
Birgitta Josefsson  4  
Anna Kristoffersson 5  
Lova Hansson        17 
Åke Engström        6  
Patrik Bengtsson    9  
Bertil Nilsson      20 
Maria Nordlund-Johan5
Tomas Lindgren      8  
Eva Forsberg        0  
Anders Johansson    19 
Lucas Grahn         20 
Lennart Sjöström    15 
Kim Nylander        3  
Kerstin Lund        18 
Gunnar Svensson     14 
Ingemar Lindblom    6  
Tomas Skoglund      10
Tommy Andersen      9  
Bo Johansson        4  
Maria Svensson      9  
Siv Jönsson         19 
Ann Johansson-Ahmadi12 
Inger Holmgren      6  
Ebba Hagman-Nilsson 15 
John Karlsson-Anders3  
Matteo Jonsson      1  
Per Lindström       13
Tommy Andersson     7  
Lisbeth Lundin      18 
Edith Lindgren Dahl 17 
Simon Johnsson      13 
Sophia Fredriksson  7  
Marianne Bengtsson  6  
Linnéa Bengtsson    3  
Anders Olsson       0  
Sven Fors           10 
Elisabeth Forsberg  5
Tommy Berg          3  
Lena Brink          13 
Maria Johansson Holm11 
Olivia Jonsson      4  
Otto Gustavsson     4  
Elina Claesson      12 
Cecilia Ström-Nilsso9  
Pär Engström        7  
Johan Johansson     7  
Valter Eriksson-Öber15
Tommy Jafari        0  
Albin Jakobsson Karl11 
Olivia Åkerlund     14 
Mikael Andersson    19 
Elisabet Broberg    20 
Louise Norrman      9  
Amir Karlsson Borgst19 
Emily Hedlund Bergst17 
Kumar Forsell Olofss7  
Jan Gustafsson-Rosén12
Tommy Johansson-Jöns6  
Wilma Nilsson-Viklun4  
Viktoria Gustavsson 4  
Tobias Larsson      12 
Mikael Karlsson     13 
Anna Nylander Jonsso2  
Cornelia Hussein    19 
Jan Roth Lundin     19 
Thi Andersson       1  
Maria Vilhelmsson   6
Tommy Lindberg-Karls13 
Bo Johansson-Ahlin  17 
Gustav Lundberg     20 
Tomas Jansson       8  
Alice Borg          11 
Torbjörn Carlsson   3  
Olof Svensson       4  
Madeleine Nilsson Er9  
Tommy Pettersson    2  
Karl Rasmussen      1
Tommy Melin         6  
Charlotte Johansson-2  
Carolina Jensen     7  
Elisabeth Forsberg  3  
Isabelle Johansson-A20 
William Svensson    8  
Ingrid Petersson    5  
Per Hellgren        2  
Nadja Mattsson      18 
Ebba Alm            16
Tommy Wahlberg      17 
Klas Jönsson        16 
Simon Lindvall      5  
Meja Ali            14 
Hans Näslund        12 
Anneli Nordqvist    5  
Birgitta Lundqvist  12 
Jonathan Eriksson   0  
Maria Eliasson      4  
Elisabeth Nilsson   10
Tony Gustavsson     2  
Johanna Nygren      1  
Mikaela Olsson      2  
Carina Olofsson-Andr0  
Peter Karlberg      17 
Carl Larsen         18 
Oscar Lundgren      16 
Emilia Skog-Ibrahim 3  
Ingemar Andersson   16 
Matias Bergström-Hol13
Tony Nilsson        11 
Lena Högberg        16 
Therése Svensson    5  
Rasmus Franzén      18 
Viola Strandberg    1  
My Thulin           6  
Wilhelm Lövgren     7  
Elisabeth Pålsson   13 
Ulrika Hellström    18 
Sven Karlsson       13
Tor Ekman           20 
Anna Grönlund       0  
Stig Andersson      18 
Majken Asp          12 
Harald Lindell      18 
Thomas Broberg      10 
Tommy Holmberg Singh19 
Eva Johansson       8  
Sebastian Fransson  5  
Irene Jönsson       5
Tore Lundqvist Olsso0  
Lykke Nyström       4  
Sigvard Nilsson     14 
Rolf Östman         5  
Agnes Svensson      7  
Gunnel Gustafsson   12 
Fredrik Isaksson-For17 
Liselott Karlsson St11 
Robin Johansson     7  
Sven Carlsson Möller2
Torgny Engman Larsen2  
Birgitta Andersson-H8  
Rasmus Lindström    17 
Tore Vallin Nilsson 18 
Hussein Bengtsson   12 
Elisabeth Nordin-Joh16 
Catarina Lilja      9  
Jonas Sjöberg       9  
Maria Larsson       20 
Charlotta Eriksson  20
Torsten Axelsson    4  
Eleonor Jarl        0  
Leopold Lindblom Ber9  
Inger Johansson     3  
Peter Öberg-Mohammad17 
Carl Hagström       2  
Inga-Britt Andersson4  
Elin Mattsson Anders3  
Kurt Nilsson        16 
Simon Andersen Skoog14
Torsten Eliasson    8  
Susanne Nilsson     5  
Olof Forsberg       8  
Ingvar Nilsson Olsso8  
Sven Jonsson        1  
Oscar Johansson     13 
Karl Johansson      19 
Kristina Lundgren-St1  
Kristina Rosén      2  
Kristin Lindberg    19
Torsten Eriksson    5  
Hedda Karlsson      14 
Ulf Jansson         18 
Per Nord            5  
Ingrid Jonsson      5  
Sonja Malm          4  
Eric Johansson      4  
Katrin Eliasson     15 
Bruno Falk          5  
Bengt Sandgren      17
Torsten Saleh       7  
Alexander Jonsson   1  
Jan-Erik Palm-Axelss11 
Loui Nilsson        5  
Arvid Larsson       0  
Ester Ek            13 
Jan Berglund-Lundgre10 
Anne Hjalmarsson    8  
Viola Jonsson       20 
Sebastian Söderström1
Tuva Nylander       20 
Håkan Axelsson      7  
Jörgen Svedberg Fors18 
Erik Håkansson      17 
Stina Johansson     2  
Gabriel Karlsson    20 
Ingrid Gustafsson   8  
Margareta Lundberg  15 
Sofia Dahlqvist     5  
Emanuel Karlsson    0
Tuva Persson        7  
Ulf Månsson         20 
Mattias Claesson    5  
Hilma Nilsson       20 
Hjalmar Storm       18 
Rolf Persson        15 
Allan Nilsson       17 
Karl Andersson      13 
Christer Westerberg 0  
Jan Henriksson      18
Tuva Pettersson     11 
Kristofer Bergström 12 
Margit Åsberg       10 
Sara Wallgren       19 
Maj Viklund         17 
Marianne Moberg     6  
Eva Dahlqvist Werner17 
Linda Sandberg      0  
Ebba Karlsson       9  
Lilian Nyberg       1
Tyra Johansson      19 
Ebba Fransson       10 
Sabina Li           15 
Alvin Gustavsson-Åst11 
James Eriksson      8  
Julian Persson Ander3  
Ove Petersson Fredri6  
Erik Schmidt        17 
Gustaf Berggren     13 
Denise Eriksson Lars0
Tyra Lindgren       14 
Malin Höglund       16 
Alexander Larsson   16 
Anna Jakobsson      15 
Jan Martinsson-Juhli4  
Lars Andersson      7  
Åke Johansson       2  
Märta Larsson       18 
Adam Olsson         13 
Malva Olsson Jakobss10
Ulf Bengtsson       6  
Fredrik Tran        5  
Nils Ek             12 
Petter Karlsson-Fred5  
Sofi Sundin         5  
Caroline Westerberg 12 
Dan Larsson         2  
Elisabeth Larsson   8  
Mikael Hassan       7  
Angelica Börjesson  4
Ulf Eriksson Andreas8  
Erik Norberg        13 
Tord Häggström      4  
Ruth Svensson       17 
Lukas Pettersson    16 
Erik Lindström Hedlu3  
Ragnar Almqvist     15 
Kjell Möller        5  
Erik Jensen         1  
Samuel Westberg Ekel7
Ulf Lindberg        14 
Marcus Ljung        7  
Vilma Danielsson    13 
Inger Karlsson      0  
Bengt Jonsson       2  
Tobias Thulin       13 
Leif Larsson Malmgre8  
Filip Karlsson Larss4  
Sture Svensson      13 
Kaarina Simonsson-Sa3
Ulf Paulsson        5  
Åke Fransson        5  
Ulla Sjöberg        3  
Örjan Nilsson       7  
Gunborg Berg        15 
Therese Ekman-Lundst7  
Alexander Åström    11 
Susanna Lindell     8  
Gunnel Björk-Svensso9  
Olof Östlund Nordlan12
Ulf Åkerlund        3  
Charlie Nordström   11 
Maria Johansson     0  
Ellie Sjödin        15 
Lars Persson        16 
Sven Strid          13 
Gunnar Abdullah     8  
Peter Larsson       4  
Isabella Hansson    3  
Ali Johansson       19
Ulla Ahmad Bengtsson7  
Åsa Samuelsson      8  
Verner Bergström    18 
Ann Mårtensson      6  
Henrik Krantz-Holmst12 
Helena Bergström    9  
Karl Johansen       13 
Gunilla Karlsson    2  
Moa Brodin          11 
Julia Persson-Persso6
Ulla Dahlin         8  
Tommy Olofsson Göran12 
Erik Thulin         14 
Linnéa Forsberg     12 
Elsa Axelsson Anders0  
Daniela Fransson    17 
Patricia Fredriksson4  
Yngve Li            13 
Anna Andersson      7  
Linnéa Lundström    10
Ulla Lind           10 
Rebecca Jonsson     11 
Pierre Ali          6  
Billy Bergman Björkm18 
Gustaf Karlsson     5  
Aaron Hellström     8  
Hampus Johansson    17 
William Lundgren    19 
David Eriksson      2  
Lena Nyberg-Johansso17
Ulla Söderlund      4  
Hanna Wallin-Bergqvi2  
Linnea Johansson    14 
